store_id,product_id,forecast_7d,forecast_7d_lower,forecast_7d_upper,forecast_14d,forecast_14d_lower,forecast_14d_upper,forecast_30d,forecast_30d_lower,forecast_30d_upper,forecast_60d,forecast_60d_lower,forecast_60d_upper,forecast_acceleration,forecast_confidence_30d,is_trending_up,is_trending_down,is_stable
store_BG,COMMON00030,83.7,6.9,166.9,167.4,13.8,331.8,359.3,29.2,711.8,721.0,59.7,1422.6,0.9901029139229526,1.8992765720645517,0,0,1
store_BH,COMMON00030,41.5,6.2,78.6,82.5,11.5,156.3,175.0,23.6,334.2,345.8,44.2,663.5,0.9991974317817016,1.77384351798972,0,0,1
store_BI,COMMON00030,222.8,73.2,372.5,440.3,143.4,739.9,919.0,284.4,1566.2,1746.0,486.0,3029.1,1.0356368143786798,1.3946251768033948,0,0,1
store_BJ,COMMON00030,82.1,13.3,150.2,164.6,26.2,300.2,354.0,57.4,647.8,717.3,128.0,1314.0,0.9855942376950779,1.6673256142332673,0,0,1
store_BK,COMMON00030,18.0,0.1,38.7,36.2,0.1,77.9,78.0,0.1,167.1,158.2,0.3,335.3,0.9523809523809524,2.1382842509603073,0,0,1
store_BL,COMMON00030,52.4,5.5,105.7,104.2,10.8,211.2,222.0,22.7,453.7,434.5,42.5,897.6,0.9980952380952381,1.940567312021612,0,0,1
store_BM,COMMON00030,95.1,32.4,159.2,189.0,62.1,316.8,400.3,126.8,671.0,783.9,239.3,1329.6,1.0105911940774326,1.3591408591408591,0,0,1
store_BN,COMMON00030,13.9,0.5,28.3,27.8,0.9,56.5,59.6,2.4,121.4,119.6,4.5,243.6,0.9516202647193062,1.9932998324958122,0,0,1
store_BO,COMMON00030,44.4,3.0,92.9,88.5,5.8,186.0,188.5,12.6,398.4,374.2,24.0,789.6,0.9936590824319284,2.04559915164369,0,0,1
store_BP,COMMON00030,9.3,0.4,18.6,18.6,0.9,37.4,39.5,1.3,79.6,78.2,1.8,158.2,0.9378151260504203,1.977272727272727,0,0,1
store_BQ,COMMON00030,53.4,2.8,105.8,106.8,5.9,211.4,228.8,11.7,453.3,458.6,24.8,908.1,0.9873043263897449,1.9292267365661862,0,0,1
store_BR,COMMON00030,139.0,26.7,252.5,277.3,50.9,502.1,589.0,107.6,1068.9,1176.0,220.3,2136.0,1.0062741312741312,1.631811237480903,0,0,1
store_BS,COMMON00030,116.1,11.5,220.1,230.0,25.1,439.4,482.2,44.4,936.1,929.3,58.9,1839.6,1.025497585678954,1.8488492639436036,0,0,1
store_CA,COMMON00030,47.4,1.3,96.3,95.1,3.2,193.7,204.6,7.7,412.9,415.2,17.7,829.6,0.9785301403798515,1.9794821690278457,0,0,1
store_CB,COMMON00030,45.4,2.8,91.0,91.0,5.9,182.7,196.6,10.9,395.0,400.0,23.5,797.7,0.9748067563698828,1.952719877986782,0,0,1
store_CC,COMMON00030,50.6,4.0,100.2,101.1,7.7,199.0,217.4,14.0,427.3,435.4,29.6,852.2,0.9839253305677989,1.9002298850574713,0,0,1
store_CD,COMMON00030,16.8,0.4,35.1,33.7,0.8,69.9,72.8,1.6,149.6,150.0,6.0,303.7,0.9498680738786278,2.030178326474623,0,0,1
store_CE,COMMON00030,49.4,4.3,96.4,99.0,8.1,195.5,211.2,16.1,417.1,432.7,38.2,844.1,0.9883953581432573,1.8977756743965928,0,0,1
store_CF,COMMON00030,18.5,1.0,39.5,37.0,1.7,78.7,79.7,3.0,169.2,161.6,7.0,341.7,0.958714803938504,2.082706766917293,0,0,1
store_CG,COMMON00030,34.3,1.5,69.8,68.9,3.2,140.1,149.4,7.5,299.3,305.3,19.4,604.6,0.9645669291338581,1.9518394648829431,0,0,1
store_CH,COMMON00030,15.5,0.6,31.1,31.1,1.3,62.7,67.3,3.3,135.1,136.1,6.6,272.1,0.9449298922983135,1.9554896142433233,0,0,1
store_CK,COMMON00030,49.9,8.4,90.0,100.4,20.3,180.7,216.5,44.4,387.7,446.0,100.0,790.6,0.9742922225837943,1.584949215143121,0,0,1
store_CL,COMMON00030,57.0,5.6,107.8,113.9,12.6,217.0,242.8,25.5,460.4,487.4,53.6,918.7,0.9938393583633616,1.790448744339234,0,0,1
store_CM,COMMON00030,35.1,3.9,65.7,70.6,8.3,132.3,152.6,20.2,284.7,314.7,48.9,580.6,0.9667645978699964,1.7321545514079897,0,0,1
store_CN,COMMON00030,13.6,0.9,28.8,27.2,1.4,57.5,57.7,2.7,122.6,116.5,5.7,244.9,0.9602259355142386,2.07439446366782,0,0,1
store_CO,COMMON00030,48.8,2.2,96.6,97.9,4.2,195.1,210.5,8.8,417.9,427.7,22.5,842.8,0.9795918367346939,1.9425451092117758,0,0,1
store_CP,COMMON00030,97.9,29.4,165.6,196.3,60.1,333.0,422.7,132.9,715.5,857.1,276.6,1437.6,0.9856035437430787,1.3779564806054871,0,0,1
store_CQ,COMMON00030,46.5,4.0,92.2,92.8,8.9,184.8,195.8,17.3,391.7,392.4,36.4,786.1,1.002443230813452,1.911179173047473,0,0,1
store_CR,COMMON00030,7.9,1.0,14.6,15.8,2.0,29.5,33.6,4.4,62.9,66.3,8.0,124.6,0.9250585480093675,1.7359050445103856,0,0,1
store_CS,COMMON00030,16.8,0.7,35.0,33.7,1.3,69.6,72.3,2.7,149.9,146.0,6.3,300.2,0.9561752988047809,2.033149171270719,0,0,1
store_CT,COMMON00030,31.8,4.4,59.8,63.6,9.0,118.6,137.0,18.6,255.6,277.4,40.3,513.9,0.9734693877551022,1.7286652078774618,0,0,1
store_AA,COMMON00040,171.2,48.9,292.5,339.9,94.6,580.6,716.2,192.1,1239.9,1390.0,346.4,2438.5,1.0201811536627998,1.4627949183303086,0,0,1
store_AB,COMMON00040,180.7,50.4,308.9,359.6,105.2,616.4,767.2,225.0,1316.5,1499.8,406.2,2592.2,1.0054902251734241,1.422520526521569,0,0,1
store_AC,COMMON00040,90.2,29.0,151.2,181.1,59.3,301.6,389.9,128.2,647.4,796.9,275.3,1316.8,0.9838926662545905,1.3312820512820513,0,0,1
store_AD,COMMON00040,209.6,70.0,350.3,419.6,135.6,705.9,901.2,286.0,1516.2,1820.1,588.2,3060.7,0.9934590956488766,1.3649173416176634,0,0,1
store_AE,COMMON00040,89.3,15.0,162.9,179.2,30.4,327.0,387.3,68.4,705.4,786.3,150.8,1425.8,0.9805644010102119,1.6442953020134228,0,0,1
store_AF,COMMON00040,176.1,23.6,333.8,348.7,46.5,661.4,730.0,87.2,1397.6,1407.9,148.5,2753.7,1.0296238549990255,1.794822627037392,0,0,1
store_AG,COMMON00040,175.3,44.5,306.8,347.1,83.6,613.4,728.0,165.4,1293.3,1397.5,275.8,2526.1,1.027750635137776,1.549100398296937,0,0,1
store_AH,COMMON00040,57.2,5.6,109.5,113.9,11.0,219.1,241.8,24.3,469.0,477.3,43.2,933.7,1.0014005602240899,1.8383629599007854,0,0,1
store_AI,COMMON00040,27.2,1.3,55.9,54.6,2.8,110.7,118.3,7.1,237.7,241.9,16.9,482.9,0.9610175479919916,1.9476351351351353,0,0,1
store_AJ,COMMON00040,137.7,38.4,236.2,275.3,75.7,473.1,587.3,159.9,1013.3,1179.9,321.5,2036.3,0.9997337915345708,1.4528430371127001,0,0,1
store_BA,COMMON00040,371.0,36.3,705.7,729.5,74.8,1398.8,1505.5,136.0,2934.7,2790.9,190.2,5683.2,1.0540271793172025,1.8588602550478215,0,0,1
store_BB,COMMON00040,46.3,4.7,88.6,93.0,10.0,178.0,199.7,21.4,381.9,408.7,49.2,770.5,0.9789273380787935,1.8043043043043046,0,0,1
store_BC,COMMON00040,99.5,22.7,176.2,199.0,46.0,350.2,428.0,102.9,753.4,860.0,207.7,1508.3,0.9893934371892608,1.5195047886007942,0,0,1
store_BD,COMMON00040,86.6,3.0,176.9,173.4,5.4,352.3,374.0,11.5,760.5,751.2,24.0,1520.4,0.9844638120500189,2.002138465650895,0,0,1
store_BE,COMMON00040,218.7,26.7,428.0,434.0,51.7,847.8,911.2,104.2,1807.1,1778.3,190.0,3564.6,1.0252523674094445,1.8686491824865574,0,0,1
store_BF,COMMON00040,119.3,27.2,209.3,239.0,58.0,420.4,513.8,128.0,898.7,1039.3,265.3,1809.4,0.989329942503317,1.4997081144191478,0,0,1
store_BH,COMMON00040,113.5,30.3,198.8,227.4,61.5,392.8,491.7,138.6,844.6,994.8,288.3,1701.5,0.9832799099021051,1.4355429036193574,0,0,1
store_BI,COMMON00040,124.8,24.1,223.0,247.9,47.5,444.8,522.4,100.6,945.3,1023.3,181.8,1871.2,1.0179998912393278,1.6166507177033491,0,0,1
store_BJ,COMMON00040,135.8,42.8,228.7,272.4,86.0,458.8,586.5,185.3,986.3,1193.4,392.1,1994.6,0.9872773536895675,1.3654960790998976,0,0,1
store_BK,COMMON00040,71.2,11.6,131.0,142.8,24.7,261.5,307.5,56.0,562.8,625.5,125.3,1132.1,0.9827467218771568,1.6475942782834847,0,0,1
store_BL,COMMON00040,26.1,2.9,50.0,52.2,5.5,100.1,110.9,11.6,213.6,225.0,25.0,430.5,0.982064467578076,1.8198198198198199,0,0,1
store_BM,COMMON00040,286.2,120.2,447.6,572.6,242.1,895.6,1230.2,532.9,1923.6,2478.4,1083.2,3858.0,0.9946249015337565,1.130374705356417,0,0,1
store_BN,COMMON00040,96.9,0.7,205.7,189.9,1.8,410.8,390.0,3.2,864.5,710.8,3.2,1667.3,1.0567066521264996,2.2078954114329656,0,0,1
store_BO,COMMON00040,97.3,4.2,206.1,194.0,9.6,410.1,413.3,24.6,873.3,821.5,41.4,1746.0,1.0016814797021378,2.0529753265602317,0,0,1
store_BP,COMMON00040,113.8,20.4,205.4,228.6,44.3,412.4,493.0,97.5,884.7,1010.3,226.3,1796.9,0.9832949308755758,1.596430744270939,0,0,1
store_BQ,COMMON00040,94.5,32.0,159.6,189.9,63.1,318.1,410.1,138.5,684.4,842.5,295.2,1387.7,0.9803921568627452,1.3308142369575815,0,0,1
store_BR,COMMON00040,83.0,15.1,152.2,166.5,31.5,304.6,358.6,69.7,656.3,733.1,147.4,1326.1,0.9837231352718078,1.6353498745469748,0,0,1
store_BS,COMMON00040,129.3,23.0,232.8,257.9,44.9,467.4,549.7,102.2,997.5,1089.5,189.9,1983.9,1.0026105611414096,1.628410331029465,0,0,1
store_CA,COMMON00040,10.4,0.7,20.5,20.8,1.2,40.9,44.7,2.5,88.0,90.3,5.6,176.6,0.9344115004492363,1.9084821428571426,0,0,1
store_CB,COMMON00040,39.5,2.9,76.4,79.4,5.7,153.5,172.2,15.2,332.4,352.9,36.6,673.5,0.9662426614481411,1.840975043528729,0,0,1
store_CC,COMMON00040,43.5,4.3,84.9,87.5,8.0,169.5,188.6,16.7,364.1,386.3,40.8,739.4,0.9730092454518343,1.841017488076312,0,0,1
store_CD,COMMON00040,25.3,0.2,58.2,50.3,0.5,115.5,104.8,0.8,245.9,205.8,0.8,486.4,1.0058309037900874,2.3365109628217353,0,0,1
store_CE,COMMON00040,56.4,4.1,110.6,113.0,7.8,222.0,241.7,16.8,474.9,490.1,37.6,951.2,0.9877984704302645,1.8945409429280398,0,0,1
store_CH,COMMON00040,49.6,6.5,91.9,99.8,12.9,187.0,217.4,30.5,403.9,447.4,74.5,820.8,0.9644801659320716,1.7167816091954022,0,0,1
store_CI,COMMON00040,55.8,5.2,107.0,111.8,10.8,217.1,239.2,22.5,462.8,487.0,47.2,939.1,0.987377610003539,1.8399498537400754,0,0,1
store_CJ,COMMON00040,7.9,2.9,12.9,15.8,6.0,25.8,33.9,12.9,55.3,68.1,26.2,110.8,0.9175377468060395,1.2470588235294118,0,0,1
store_CK,COMMON00040,150.9,32.2,271.2,297.2,58.3,534.3,615.0,111.0,1119.9,1154.5,172.7,2176.3,1.0464632454923717,1.6402211022597952,0,0,1
store_CL,COMMON00040,36.5,1.6,75.6,72.8,3.0,151.9,155.2,5.7,325.5,306.8,11.1,648.8,0.9888026006862924,2.059240180296201,0,0,1
store_CM,COMMON00040,70.2,20.4,121.4,140.9,40.3,243.1,305.2,86.6,521.6,621.0,178.3,1055.9,0.9761750254936498,1.4248280379954144,0,0,1
store_CN,COMMON00040,42.3,1.5,95.5,83.7,2.0,188.3,176.9,4.2,400.6,338.0,5.0,784.0,1.0077026919717305,2.2395480225988704,0,0,1
store_CO,COMMON00040,20.3,0.2,44.4,40.5,0.8,88.8,86.3,1.3,190.5,172.0,2.5,380.2,0.9742441209406495,2.189814814814815,0,0,1
store_CQ,COMMON00040,10.1,0.6,21.4,20.2,1.1,42.6,42.5,2.0,90.6,83.6,4.0,179.1,0.9513343799058084,2.0798122065727696,0,0,1
store_CR,COMMON00040,25.8,2.0,50.6,51.8,3.7,101.3,112.7,8.0,218.7,229.4,18.9,439.4,0.9556735399432028,1.8679078014184396,0,0,1
store_CS,COMMON00040,25.9,0.4,53.1,51.8,0.6,106.7,110.7,2.2,227.8,222.3,4.7,457.0,0.9762532981530342,2.036101083032491,0,0,1
store_CT,COMMON00040,73.2,18.2,128.4,146.6,37.2,257.4,314.6,79.4,551.0,638.7,167.4,1113.2,0.9877653832313781,1.498570066730219,0,0,1
store_AA,COMMON00057,348.9,102.5,594.6,686.0,190.7,1189.4,1414.5,354.4,2489.4,2630.4,535.5,4763.9,1.0548752834467119,1.5092605683585467,0,0,1
store_AB,COMMON00057,127.3,41.8,212.9,255.0,86.1,424.2,550.1,184.1,914.9,1107.0,381.4,1832.8,0.9863884081927835,1.32824427480916,0,0,1
store_AC,COMMON00057,30.1,2.3,58.6,60.4,5.6,118.3,131.1,13.0,253.7,267.0,28.2,513.2,0.9619686800894854,1.8346036585365855,0,0,1
store_AD,COMMON00057,234.3,52.2,416.2,467.9,102.3,828.8,1000.2,224.3,1769.4,1994.7,453.9,3533.5,1.00093984962406,1.544636609017295,0,0,1
store_AE,COMMON00057,489.5,177.5,806.6,970.2,346.8,1606.7,2037.7,698.1,3395.2,3921.4,1226.3,6638.4,1.02800859649,1.3235351850034351,0,0,1
store_AF,COMMON00057,119.4,6.1,246.1,234.9,12.2,489.0,485.2,20.5,1024.9,905.1,29.3,1987.7,1.048165271844092,2.069647640634659,0,0,1
store_AG,COMMON00057,46.3,6.3,87.3,92.9,13.0,175.1,200.4,27.5,375.7,407.9,62.6,757.9,0.9755583649388958,1.7366583541147131,0,0,1
store_AH,COMMON00057,18.3,0.3,38.3,36.6,0.8,76.6,78.3,1.9,163.7,158.7,5.1,328.3,0.9646810753821824,2.063775510204082,0,0,1
store_AI,COMMON00057,22.9,0.0,52.1,45.7,0.3,103.9,97.2,0.5,222.3,190.5,0.5,438.7,0.9794696321642429,2.279547790339157,0,0,1
store_AJ,COMMON00057,24.2,0.8,49.3,48.3,1.5,98.8,102.7,3.3,211.5,205.0,6.6,425.7,0.9812136775239896,2.0252918287937742,0,0,1
store_BA,COMMON00057,341.7,24.5,675.0,667.9,45.5,1326.7,1359.5,80.9,2785.6,2442.9,99.6,5311.7,1.07480996068152,1.9893350985583995,0,0,1
store_BB,COMMON00057,87.9,8.2,172.5,175.5,17.6,346.2,373.5,36.2,736.9,748.2,73.5,1480.7,1.0005691519635744,1.8755353319057813,0,0,1
store_BC,COMMON00057,25.3,1.5,50.5,50.7,2.9,100.2,109.7,7.3,216.7,220.9,14.3,435.2,0.9620991253644314,1.907103825136612,0,0,1
store_BD,COMMON00057,87.7,4.0,180.2,175.3,8.8,359.7,375.9,17.2,772.4,752.8,35.4,1545.8,0.9919692342495193,2.008510638297872,0,0,1
store_BE,COMMON00057,91.4,5.5,190.3,181.0,9.8,381.6,379.7,16.7,808.1,733.1,28.6,1577.6,1.0235544439882043,2.083728278041074,0,0,1
store_BF,COMMON00057,100.8,22.9,179.9,202.4,44.9,362.1,439.2,98.4,780.0,896.6,223.0,1578.2,0.9769335142469472,1.5515592988845892,0,0,1
store_BG,COMMON00057,65.1,2.7,146.2,127.8,4.7,288.9,260.5,7.1,604.9,479.9,7.4,1174.9,1.0588235294117645,2.2939370683039138,0,0,1
store_BH,COMMON00057,386.0,152.2,601.8,769.4,313.5,1199.4,1635.9,679.1,2574.7,3239.0,1312.5,5114.7,1.0093878298161658,1.158679706601467,0,0,1
store_BI,COMMON00057,115.4,19.1,211.1,228.3,36.8,422.4,479.4,72.7,891.3,914.1,125.6,1737.1,1.0252309879175554,1.7071949947862355,0,0,1
store_BJ,COMMON00057,357.2,144.9,566.5,716.9,288.7,1141.6,1550.4,639.7,2463.2,3154.7,1334.7,4989.3,0.9854880538542183,1.1760722347629795,0,0,1
store_BK,COMMON00057,59.0,10.6,107.6,118.4,21.4,214.9,255.6,48.3,463.2,522.9,103.2,939.2,0.977792509115015,1.6226046147829487,0,0,1
store_BL,COMMON00057,77.7,12.3,142.1,155.3,24.9,284.4,330.0,53.8,606.3,665.3,112.1,1218.8,1.0,1.673735231747955,0,0,1
store_BM,COMMON00057,17.0,0.5,36.4,34.1,1.4,72.7,73.6,2.7,155.5,152.1,6.8,314.1,0.9511376352107422,2.0732700135685214,0,0,1
store_BN,COMMON00057,11.6,0.3,24.9,23.3,0.7,50.0,50.0,1.5,106.4,100.6,3.3,213.0,0.9380053908355793,2.093812375249501,0,0,1
store_BO,COMMON00057,42.8,3.4,89.5,85.7,7.1,179.4,185.1,15.9,384.6,372.2,32.8,769.2,0.9751651856915015,1.9908207343412532,0,0,1
store_BQ,COMMON00057,127.4,35.4,217.3,255.5,78.0,436.2,551.9,168.2,936.8,1119.6,354.2,1893.4,0.9839610740673995,1.392391304347826,0,0,1
store_BR,COMMON00057,125.1,16.6,227.9,248.7,33.3,460.9,523.6,70.9,988.1,1031.2,133.2,1966.9,1.018121642884271,1.751384380370441,0,0,1
store_BS,COMMON00057,17.8,0.0,48.3,35.0,0.0,94.4,71.6,0.0,197.5,134.1,0.0,387.1,1.0225967062428192,2.754532775453278,0,0,1
store_BT,COMMON00057,9.7,2.2,17.1,19.5,4.4,34.2,41.8,9.9,73.5,84.3,20.2,147.7,0.9279336734693877,1.5178997613365155,0,0,1
store_CB,COMMON00057,24.1,0.0,51.5,48.3,0.5,103.4,103.0,0.8,221.2,208.8,2.4,443.1,0.9743935309973046,2.1377303588748786,0,0,1
store_CC,COMMON00057,64.5,18.0,111.1,129.9,37.2,221.7,280.6,83.2,479.7,582.8,187.4,980.2,0.9747128752770501,1.4125400783754896,0,0,1
store_CD,COMMON00057,66.5,4.9,129.9,132.7,9.3,262.9,283.6,18.6,560.8,564.3,36.9,1118.0,0.9944173063503139,1.911173775114557,0,0,1
store_CE,COMMON00057,16.6,0.0,37.1,33.3,0.0,74.6,70.9,0.0,160.4,143.1,0.3,320.8,0.9626908950318962,2.259154929577465,0,0,1
store_CF,COMMON00057,70.1,7.4,136.2,139.0,12.7,270.7,292.3,25.1,571.8,563.1,40.1,1123.6,1.0173673262057956,1.8696990424076603,0,0,1
store_CH,COMMON00057,32.6,2.1,65.5,65.5,5.2,129.7,140.8,11.7,278.0,289.9,28.5,561.7,0.9715875223524738,1.8899929027679205,0,0,1
store_CI,COMMON00057,13.3,0.0,31.2,26.5,0.0,62.2,55.8,0.0,132.7,109.9,0.0,263.8,0.9693877551020409,2.3738819320214666,0,0,1
store_CJ,COMMON00057,25.7,1.1,51.8,51.4,2.6,104.5,110.7,6.4,223.4,222.0,13.0,447.4,0.968714662646061,1.9584837545126355,0,0,1
store_CK,COMMON00057,31.9,4.1,60.9,64.0,7.7,123.0,138.1,16.6,263.9,280.6,38.4,532.0,0.9689176875569505,1.7894356005788712,0,0,1
store_CL,COMMON00057,8.2,0.6,16.0,16.2,1.3,31.9,34.5,2.6,67.7,68.2,4.5,134.0,0.937142857142857,1.8815028901734105,0,0,1
store_CM,COMMON00057,76.8,21.8,133.1,154.7,43.6,267.1,338.9,96.6,578.3,699.8,215.8,1177.3,0.9626875026114572,1.4209439528023597,0,0,1
store_CN,COMMON00057,29.2,0.0,63.5,58.3,0.0,128.6,124.7,0.1,275.6,249.6,0.4,553.0,0.9799753887459448,2.2075320512820515,0,0,1
store_CO,COMMON00057,64.9,12.5,117.2,130.1,26.0,234.3,281.3,58.8,506.1,568.1,120.3,1015.0,0.9783427968443797,1.58955223880597,0,0,1
store_CP,COMMON00057,36.9,4.1,70.1,74.2,9.1,141.2,162.0,20.9,306.0,333.1,50.4,622.2,0.9584415584415584,1.7587908698334362,0,0,1
store_CQ,COMMON00057,18.3,1.4,36.7,36.7,2.9,73.6,79.6,6.9,158.9,161.0,14.6,321.7,0.9494984434451746,1.9071518193224595,0,0,1
store_CR,COMMON00057,78.1,21.1,136.2,156.9,40.6,273.3,341.8,92.1,591.7,697.4,196.0,1194.0,0.9707490884985084,1.4612459783562444,0,0,1
store_CT,COMMON00057,38.0,5.4,72.6,76.0,10.2,145.9,164.0,21.8,312.3,330.2,42.9,626.2,0.9751924721984603,1.7702620353443024,0,0,1
store_AA,COMMON00071,204.8,52.1,352.5,405.5,103.7,702.2,850.0,211.5,1488.5,1633.4,357.6,2908.0,1.0289733712945905,1.5021762145629924,0,0,1
store_AB,COMMON00071,43.6,7.0,81.0,87.3,12.6,161.6,188.2,28.3,347.2,380.8,64.5,698.0,0.9772863120143457,1.6935740839086564,0,0,1
store_AC,COMMON00071,123.6,41.2,205.8,247.6,79.7,412.6,533.1,177.2,890.8,1078.4,369.6,1787.2,0.9880885762251177,1.3383345836459113,0,0,1
store_AD,COMMON00071,44.2,2.1,88.5,88.7,4.4,176.6,192.4,11.2,380.9,391.2,25.4,768.2,0.969439976604767,1.9205194805194805,0,0,1
store_AE,COMMON00071,254.9,71.1,431.4,506.8,146.1,860.9,1072.7,306.7,1835.6,2093.5,569.5,3607.1,1.015551335343099,1.4251491424310216,0,0,1
store_AF,COMMON00071,247.0,26.7,469.2,486.5,57.0,929.9,1008.5,108.6,1957.9,1890.1,169.9,3788.9,1.0465362615634488,1.8335316279992069,0,0,1
store_AG,COMMON00071,43.2,3.5,84.9,86.3,6.5,168.7,184.6,14.9,361.2,367.3,27.8,720.3,0.9869022235759977,1.874932322685436,0,0,1
store_AH,COMMON00071,75.5,16.8,135.8,151.2,32.8,270.0,322.7,65.7,576.4,654.9,139.8,1164.0,0.9934646256414756,1.5820941759603468,0,0,1
store_AI,COMMON00071,474.5,67.2,888.6,928.8,118.9,1768.1,1890.9,205.7,3693.3,3438.4,275.5,7046.4,1.0737480482451178,1.8443151771549446,0,0,1
store_AJ,COMMON00071,282.1,98.5,470.0,563.7,196.0,934.3,1208.2,427.8,2003.0,2419.5,840.0,4003.0,0.9981836195508588,1.303649755855334,0,0,1
store_BA,COMMON00071,91.3,7.2,189.1,178.5,13.8,375.6,356.6,22.4,776.0,651.6,26.0,1491.2,1.088113777212776,2.112699747687132,0,0,1
store_BB,COMMON00071,45.4,3.4,88.6,91.1,8.1,178.4,194.6,17.4,382.5,398.0,37.6,773.3,0.9846732215153269,1.8751926040061635,0,0,1
store_BC,COMMON00071,63.0,20.0,106.1,126.3,40.3,212.8,273.8,89.2,458.1,555.7,186.7,920.9,0.9754335260115607,1.3468419131069733,0,0,1
store_BD,COMMON00071,78.3,4.0,161.6,156.3,7.7,320.2,334.3,17.9,686.2,666.3,36.1,1370.8,0.9948752700012705,1.9985047846889952,0,0,1
store_BE,COMMON00071,23.2,0.4,52.4,46.3,0.5,104.4,99.2,1.7,224.2,198.0,2.4,445.5,0.972882303606374,2.2406847935548844,0,0,1
store_BF,COMMON00071,305.5,66.5,543.8,602.2,114.2,1093.2,1251.1,201.4,2317.2,2346.9,297.2,4474.0,1.0440042375294747,1.6910166240409208,0,0,1
store_BG,COMMON00071,36.3,0.8,83.2,71.9,2.0,167.4,149.2,3.6,350.1,292.8,6.5,694.0,1.0221513046743007,2.3208305425318154,0,0,1
store_BH,COMMON00071,128.7,45.7,213.9,256.3,87.8,428.8,546.5,187.4,909.7,1078.7,356.7,1801.6,1.0037696607305342,1.3214416392242958,0,0,1
store_BI,COMMON00071,23.3,1.0,47.5,46.8,2.1,95.2,102.1,5.6,205.4,206.1,12.1,412.3,0.9501155362240044,1.9549902152641883,0,0,1
store_BJ,COMMON00071,31.1,3.9,58.0,62.5,8.7,116.5,136.4,20.3,252.7,280.2,48.0,513.4,0.9561385529821685,1.7025641025641023,0,0,1
store_BK,COMMON00071,11.2,0.5,22.5,22.5,1.1,45.1,48.0,2.4,96.8,96.8,5.5,193.8,0.9411764705882352,1.9625779625779622,0,0,1
store_BL,COMMON00071,73.7,13.3,135.0,147.5,26.8,271.0,318.1,62.1,580.6,635.2,119.4,1159.6,0.9836721982470971,1.629478315524827,0,0,1
store_BM,COMMON00071,58.1,13.8,100.9,116.5,28.7,204.0,251.7,64.1,440.1,511.7,137.9,889.1,0.9776207302709072,1.493248610007943,0,0,1
store_BN,COMMON00071,92.2,2.7,206.1,179.9,5.5,404.6,362.8,8.9,849.2,649.5,9.8,1620.7,1.0802155744747326,2.3155139156792504,0,0,1
store_BO,COMMON00071,45.6,2.8,95.7,90.9,5.2,191.7,194.8,10.9,409.4,387.9,21.9,816.8,0.9880109778997543,2.0446382760389943,0,0,1
store_BP,COMMON00071,114.6,21.4,208.9,228.7,40.7,418.0,483.9,75.5,894.8,964.9,149.6,1781.2,1.0087140216530235,1.6927685950413223,0,0,1
store_BQ,COMMON00071,49.6,5.3,95.3,99.4,10.4,188.7,213.9,24.2,405.5,433.0,47.9,820.6,0.9800434696700259,1.7817757009345796,0,0,1
store_BR,COMMON00071,132.4,27.3,240.9,265.2,53.4,481.1,570.2,108.7,1029.8,1155.4,240.5,2078.9,0.9899312132389592,1.6151148518323686,0,0,1
store_BS,COMMON00071,11.4,0.8,23.1,22.9,1.5,45.7,49.0,3.3,97.7,98.7,7.0,196.0,0.9395604395604396,1.9226069246435846,0,0,1
store_BT,COMMON00071,9.4,3.3,15.7,19.0,6.3,31.4,41.0,14.1,67.7,83.1,29.6,136.9,0.9155844155844156,1.3041362530413625,0,0,1
store_CA,COMMON00071,85.7,16.1,154.1,172.3,33.2,309.5,373.2,79.1,667.8,764.6,177.7,1351.9,0.9763043973570291,1.5770158049825875,0,0,1
store_CB,COMMON00071,63.5,8.4,122.3,127.6,16.5,242.1,274.5,36.1,517.0,564.5,85.2,1047.5,0.9806949806949806,1.7512745812090311,0,0,1
store_CC,COMMON00071,17.7,0.1,38.2,35.5,0.4,76.1,75.6,0.6,162.1,153.9,1.4,326.5,0.9651035986913848,2.133421400264201,0,0,1
store_CD,COMMON00071,164.7,13.8,329.2,324.0,29.1,654.0,673.3,53.6,1375.9,1249.1,74.1,2649.1,1.0437041887581588,1.963617463617464,0,0,1
store_CE,COMMON00071,10.7,0.2,22.1,21.4,0.3,44.3,45.6,0.7,94.4,90.8,1.3,188.3,0.9435626102292768,2.050328227571116,0,0,1
store_CF,COMMON00071,46.7,4.4,87.7,93.6,10.1,176.5,200.8,21.7,379.0,408.9,52.2,765.2,0.982055236225992,1.7784967645594822,0,0,1
store_CG,COMMON00071,7.2,1.2,13.4,14.3,2.0,26.9,30.1,3.9,57.1,59.0,6.9,112.5,0.9322399654725938,1.7615894039735098,0,0,1
store_CH,COMMON00071,9.8,3.2,16.2,19.7,6.6,32.9,42.7,14.8,70.7,87.3,31.5,143.1,0.9190371991247265,1.3060747663551402,0,0,1
store_CI,COMMON00071,9.7,2.2,17.3,19.4,4.2,34.3,41.8,9.5,73.9,83.7,19.6,148.2,0.9279336734693877,1.5369928400954656,0,0,1
store_CJ,COMMON00071,22.2,0.0,51.2,44.3,0.0,102.1,94.0,0.0,218.9,187.0,0.0,436.3,0.9808541973490427,2.32624867162593,0,0,1
store_CK,COMMON00071,89.7,13.1,169.3,177.0,23.4,335.1,365.9,45.9,703.1,698.1,76.8,1375.0,1.042094257057662,1.7956284153005466,0,0,1
